# ra decl redshift T90
-4.057166228387245055e-01 -7.056194967501080439e-01 1.853448961506302783e+00 1.205552993062718414e+01
2.147458160459481125e+00 -6.251644575679418114e-01 1.577613173510912903e+00 2.863542167412838424e+01
1.413842251561530761e+00 -4.939973691600945682e-01 3.071188975802962240e+00 1.860993135977109525e-01
-2.529347700693329593e+00 -3.700884090012703659e-02 1.711826147531288145e+00 3.522363412154287943e+01
-3.124212352798323877e+00 -1.081926505238801628e+00 3.712315878567703731e+00 4.635269132025565852e+01
-3.187158378728117709e-03 4.557596765215439771e-01 3.378292714570527266e+00 5.816746274417789603e-02
-2.649533689825241733e+00 -1.018527801986605974e+00 9.146204105366453341e-01 5.948960942372161043e+01
-1.210771354057132987e+00 1.703328475589810098e-01 7.225596878875522933e+00 3.016569101846939382e+00
1.440802966991626466e+00 4.906479611926143902e-01 2.074409306304124900e+00 1.159631960526362526e+01
1.503345501902418002e+00 7.439934111713794040e-01 8.057891082492523172e-01 2.555676180365670902e+00
1.170687399070213797e+00 -9.782816678704894242e-01 6.763893884034259951e-01 9.124351470507440220e-01
3.932947928731900800e-01 7.746894957211030164e-01 4.076166231104019211e+00 2.620044903612917864e+01
-2.011858639451310715e+00 -7.027854445299839270e-01 8.072295732743142160e-01 6.126613247752352720e+01
-1.097514676360661356e+00 -2.933697239023292935e-01 1.267217973813796306e+00 3.957309241643410758e+01
-1.523057603005149252e+00 -1.056511636137326793e+00 1.571110525715647910e+00 2.208281927185873883e+01
2.753585755307345728e+00 -7.888828267985811826e-02 3.670783203578365406e+00 3.370160884727199146e+01
1.988892512018159309e+00 1.128394210921036311e+00 3.918535131737490018e-01 6.547603161210196276e+01
-4.905810438506700843e-01 5.347132071278480892e-01 1.314950796413983269e+00 4.959844942646108024e+01
2.490316604605091744e+00 8.272100495235485962e-01 2.145644937980462963e+00 1.334251158743531640e+01
3.057193454917462638e+00 -1.230058485406069213e+00 1.067200639765687242e+00 4.962950651536819180e+01
2.614665811750825686e+00 2.119885871706220781e-01 3.873381460980105939e-01 7.482781419574013171e+01
-2.820144915319344303e+00 1.193896966793761338e+00 1.009404850639729734e+00 1.377749641373619056e+02
1.790332474574414467e+00 6.831611278264113629e-01 2.284237259281481691e+00 2.007972841110296969e+01
2.808305601748472213e+00 4.108183521988759690e-01 3.400074883464258013e-01 1.291782240198157128e+00
2.274351159396670596e-01 -9.418344923289193593e-01 3.038689488809553918e+00 1.788085086826103520e+01
-2.552024433089342459e+00 -3.831117951125352916e-01 4.010887415960827873e+00 1.861573619665829904e+00
-2.802118817808791906e-01 -2.865895392344283699e-01 8.848231211507706639e-02 1.240951687944546883e-01
-6.314331962174037083e-02 7.583944057931885085e-01 1.875340034615804230e+00 5.102788890585922132e+01
-1.472706933940391094e+00 -8.863981025712636130e-01 1.432914035181724055e-01 2.613793198888260250e+01
-3.511646692661180014e-01 -3.160383148112986401e-02 8.861116703535701911e-01 1.857868570515461784e+02
-1.059417473445230407e+00 -1.780495534651225231e-01 4.460869572877731670e+00 1.080291391430321518e-01
1.183260308563662599e+00 -1.223641424094844415e-01 2.182908326628638207e+00 1.136382076142876052e+01
3.093006796932346258e+00 -1.777293422755521490e-01 3.394175329904906668e+00 1.274747594242074378e+01
-1.771280614182591195e+00 1.235310064118547713e+00 2.864962307047447698e+00 3.066637608307846152e-01
-2.035471611584235951e+00 -5.990424970707808328e-01 4.226741782869640751e+00 1.717688642806542632e+01
7.746563496619378597e-01 9.607098897144360217e-03 2.754201784428236266e+00 1.286078301053377793e+01
4.675145657039240232e-01 -8.804559331622131557e-01 9.589692480409838238e-01 2.915554806891879380e+01
-1.191173612449816371e-01 -6.585734991020177065e-02 8.020091107575628708e-01 1.273204767025526429e+01
2.684760942065791856e+00 8.696876243824678276e-01 2.353315658000194599e+00 2.041700542557045139e+01
1.907546860629645291e+00 -1.055883306871471944e-01 5.326787571680065447e+00 8.170315464696869867e+00
1.002530655494178857e+00 6.806613379600578995e-01 9.295038203031407154e-01 2.446607097796057728e-01
2.465066719915036231e+00 4.541814404311776410e-01 2.439036471899636016e+00 1.890282667586397902e-01
-7.936783843353000245e-01 2.199329605636259899e-01 1.363669793158034826e+00 3.458720251422634533e+02
2.312547725375701635e+00 -3.340309837678583776e-02 7.195803314106108406e-01 1.427059943046270405e+02
1.721489431581444629e+00 7.442675502542077659e-01 6.987808261229137008e-01 5.983578177403068743e+00
1.090752496604845190e+00 -1.201799829817176590e+00 6.648105935521948506e-01 1.140829471958754766e+02
2.451561731781282560e+00 -1.488749381124928384e+00 3.478928305476733374e-01 2.802661978520433905e+01
-2.719597940491927712e+00 -1.199915359121846103e+00 1.010907807993503438e+00 5.230934994957708284e+01
2.858807417271284623e-01 -7.417295238956251868e-01 4.506872487775307690e+00 2.775140350956560908e+01
2.811575160160410647e+00 4.287104818253092975e-01 1.124296779647318667e+00 1.499655923936866486e+01
-2.345083951019942159e+00 -3.865666434281121999e-01 1.099786005695082780e+00 2.524866242628117448e+02
2.245681034725180325e+00 -9.145239861209560894e-01 1.041105513209878541e+00 3.721884856143869058e+01
1.474288303007899259e+00 -1.620970040363026721e-01 1.773168258783121287e-01 1.582638182660512349e+01
-1.282402842250637498e+00 2.531908335836663415e-01 1.847091210316736287e+00 7.466402776365769967e+01
-1.925545359843871651e+00 4.492286867773218617e-01 2.903523846638190964e+00 1.249373222406291895e+01
-1.807500939657655126e+00 -1.119424664115628465e+00 1.399862213526721133e+00 6.606524245243835480e+01
2.382523817684434331e+00 -3.671108577754194080e-01 5.356293704710304304e-01 3.923712295355923807e+00
-2.945651851746874939e-01 1.139904612155174801e+00 6.039147179713454383e-01 3.240549373273509559e+01
7.055503816990487120e-01 3.381630124176710495e-01 6.541083817272628220e-01 2.808871481424542793e+01
-9.417304721370409748e-01 1.334543969525404661e+00 3.408307433696499800e+00 3.520013217590536758e+00
1.508061519407045026e+00 2.824694192100459800e-01 9.527855945744450050e-01 1.319837631651276655e-01
3.061666201353977268e+00 5.058658639539268531e-01 2.995173682278537086e+00 1.267860146380836817e+01
-1.286881748236627043e+00 5.819028114222537518e-01 3.099525351123592065e-01 5.059052399570394876e+00
1.672367449451350518e+00 -5.696450120674485529e-01 2.598515955526057297e+00 1.982514761867233588e+01
8.297666334883745387e-01 5.423783553601081442e-01 1.998390722923244045e+00 5.413109404731027041e+01
-2.661228031967895369e+00 1.931804971492187550e-01 2.723915324432951479e+00 2.093040100541998072e+01
-9.333373751893472292e-01 -1.101694324565651195e+00 1.090567554172199971e+00 3.438327156994624545e+01
8.337243114426823309e-01 -7.288109509521212281e-01 4.043566686030598767e+00 5.509753737215010005e+01
-2.116647443741209500e+00 9.576031848197859020e-01 3.294105340167799767e+00 3.669507997056899029e+01
1.523806313262874523e+00 3.053018146454606341e-01 2.453492733194011510e+00 1.371355357227207028e+00
2.692812365623051818e+00 4.535535310532133324e-01 3.882578852044388462e+00 1.786600599266106997e+02
8.099609836150227782e-01 -3.517749934160124270e-01 1.551478316216412745e+00 2.717158194246906646e+02
-1.140633934965172402e+00 4.283837290569741940e-01 3.743825760541885095e-01 2.710639025866818486e+00
-4.852430919836817069e-01 -2.362572489315473978e-01 2.522134114599686505e+00 4.315460231281338110e+01
-2.712212557357647214e+00 -9.607333880254762537e-01 2.431086559358222932e+00 1.926750208299399674e+02
2.099524984739372435e+00 3.616463506731638217e-02 6.847875481453401747e+00 1.674674069765132458e+02
-9.817405819033812042e-01 9.361376383305816673e-02 3.698745008676491253e+00 1.464908831791952615e+01
2.147289232000111348e+00 -8.443301590531919754e-01 4.431420185312054914e-03 6.386416759481522121e+01
-2.113494212886839918e+00 5.023511683572753350e-01 4.113658572228739985e-01 1.210695215705217720e+01
-1.950233813184816256e-01 -4.808244176395832375e-02 2.902755315241563494e+00 1.948471831966642198e-01
6.254099565741310096e-01 -6.366601918588320475e-01 9.459646990054502158e-01 6.258409210604866502e+01
-9.041977656618311876e-01 3.171351593532856228e-01 4.730174963408319222e+00 1.888993427520344159e+00
2.484605109850776206e+00 -6.244813195069254252e-01 3.632472486537565576e-02 1.109681319861739457e+00
-2.041647981662084721e+00 -2.933617188569143108e-02 2.911853452489872929e+00 8.550430627305591713e+01
3.342488816423404563e-01 9.846014644195870691e-01 9.293315359252226626e-01 3.328628670026034087e+01
1.372013647785307322e+00 -1.137832552387735285e+00 2.011445331553745497e+00 1.222790984734854618e+02
-3.087208145880255383e+00 -5.893528546986477323e-01 7.637347272579413371e-01 5.673651198068876056e+01
3.868976463765622653e-01 -7.750756374804882443e-01 2.348508614600332667e+00 2.302472345962573996e+01
5.394810687975619412e-02 -2.761863262373507322e-01 4.208682240179623335e+00 3.196186259800323626e+01
-6.567822243528119719e-01 3.522441804767468404e-02 2.747869136824922620e+00 8.825255991349587603e+00
-1.253742519996541738e+00 -4.305789838587539831e-01 4.198949958779017444e-01 8.693708745480989819e+00
-2.003711028194891774e+00 2.403752401828001262e-01 9.687744680604076786e-01 2.427859430403985641e+01
-1.619919836674116320e+00 1.114622318185099381e+00 7.765940174439583954e-01 1.487654374865540419e+01
-8.032996626928896877e-02 -9.661122301730177275e-01 1.423469791137389029e+00 3.592395748398720556e+00
-1.578995766567162340e+00 2.207846118343568254e-01 1.324754002220440707e+00 2.474618516866416318e+00
1.129677313014843643e+00 -1.414227912721988667e-01 5.354780394543411370e-01 3.271467142065088751e+01
3.654666443832877976e-01 -1.160230546700172560e+00 9.589030676721097546e-01 2.527332949574077148e+01
2.232924114555916884e+00 -5.757826863950918916e-01 2.952482896812685720e+00 1.504998614632018317e+01
2.350826065788970798e+00 6.307941682189336374e-01 1.508991340865192265e-01 4.630822138448564118e+01
-2.872602253130652539e+00 4.756991468210389762e-01 1.265134234594335272e+00 2.023182942817155272e+00
-2.049033923674649316e+00 -8.448008479226476464e-01 1.234920096515293109e+00 4.549775441366487172e+01
-1.238435261474276405e+00 6.632088540645705299e-01 2.891094282657746262e-01 6.831657572222177954e+00
-1.848733557922767723e+00 -9.878002974028454730e-01 3.478090153980935018e-01 1.377801266305520755e+02
-2.888525252655505415e+00 -8.284980183733563486e-01 4.007388557390912709e+00 4.842374053926815947e+01
-8.778037474364367432e-01 7.588557266839954796e-01 2.509131090271537801e+00 1.333229430884318667e+01
2.575005040219563446e-01 -6.690884548365084727e-01 1.715337966255631397e+00 9.620429972838785204e+00
5.494146775524306747e-01 -7.746682908066865325e-01 9.594550799002814490e-01 5.152097696198171484e+00
2.255345978868101398e+00 4.259444063351551790e-01 1.242847408912338025e+00 7.515488801158485277e-01
2.716022492778139785e+00 -4.361037009434178269e-01 2.550864167997326959e+00 4.737646248899402934e+01
1.419236663296667311e+00 1.411242778777884288e+00 1.707955718635637554e+00 5.902263384432204418e+01
2.303709059069508847e+00 1.056815309343444920e+00 4.608818211233834283e+00 1.503238478022914570e+01
2.388507465973940924e+00 -3.414275898112120733e-01 4.052023874593485564e-01 2.244839803082404472e+01
-6.383081504727823319e-01 5.346202401236006541e-01 1.343697491567310998e+00 1.602406580076062426e+02
-2.827278270258949622e+00 4.423781513055647929e-01 1.950016090804627122e+00 1.667105313256134025e+02
1.380966245051046037e+00 -8.566053746090449561e-01 1.511995656340084482e+00 1.286756808433755452e+02
1.889432232360336972e+00 -2.543353770604857012e-01 4.274043078257448447e-01 6.364678237263935046e+01
2.581788226295198552e+00 -9.339008568456870218e-01 3.003951778662539707e-01 1.557971666462620135e+02
-1.054015519838231432e-03 7.878449428213529782e-01 4.926816411749236124e+00 2.644366379030766367e+01
9.340218841192597654e-02 5.522835113446665778e-01 7.167119505201950957e-01 1.152340044278286157e+01
2.706624229858662911e+00 -6.776126090850255190e-01 5.723327495953986599e+00 7.200857782012914754e+01
-1.699545785525723218e+00 -4.144294733457290492e-01 3.018496431250424106e+00 1.715772651555979778e+01
-1.485578303769925501e+00 -8.325685302648088149e-01 4.011556252534167477e+00 3.714273118980143806e+01
-3.061103702792463022e+00 -5.035655025044660782e-01 1.218179074708763521e+00 2.705914789729558265e+02
-1.000305628614967191e+00 -1.109522045276626567e+00 1.341570319318460269e+00 2.020020989498461716e+01
2.703820540292433350e+00 1.536054195949187740e-01 1.132704460910457955e+00 3.345277136842736354e+01
-2.848262195646098061e+00 5.929891203839402491e-01 9.720221336383005895e-01 1.279903512700931678e+01
-5.573339603691167543e-01 6.415296532284447961e-01 1.280936778042223834e+00 1.089683192426946334e+01
1.053953771462116773e+00 -9.621344193864435346e-02 1.285323582418999466e+00 1.131050050919730587e+01
-2.158495559225514171e+00 8.857734031898891747e-01 9.740407015727118312e-01 2.064574981812573640e+01
-2.730567553740133047e+00 -6.870933256493674257e-01 3.026861325768932076e+00 9.324275185623396567e+01
1.342900326288466228e+00 -9.386516929451902413e-01 7.270573926988569413e-01 3.084957535123485695e+00
3.319854800049075738e-01 6.953489487356701026e-01 2.138678784411885303e+00 2.061473291989711498e+01
3.118054757657967357e+00 -1.355665432692379158e+00 5.765245646025120019e-01 5.026300593413346718e+01
2.213614173567898469e+00 -1.382381826847315809e+00 8.541050907281032556e-01 1.060631713383735963e+01
-5.830587484737604909e-01 -6.333067557800119429e-01 1.723206900886398607e+00 4.430892180536638136e+01
2.053810653080381243e+00 1.525181465820285298e-01 5.386163359488868707e+00 2.187523200791828231e+02
-1.421680056435000061e+00 2.465565792426650804e-01 5.005291997424983208e-01 2.218817817338326392e+01
-3.036835734314630386e+00 7.380160771118144357e-03 3.306036444650903849e-01 2.698657509820377953e+01
1.272764582240113684e+00 9.736354224707748362e-01 2.760984923691191528e-01 1.060168567874436185e+01
3.050782048545586989e+00 1.030296202051296239e+00 1.970201357013678711e+00 3.711663785159047535e+01
2.036092484434607996e+00 -4.132895611506127720e-01 8.912836212527187607e-01 3.416214138563781688e+01
2.837812943351496475e+00 1.273967044696952433e+00 7.477071490816504795e-01 3.640755901562332042e+01
3.126059768286121088e+00 -8.093229668082975170e-01 1.077597282206643969e+00 5.157881052023973290e+00
2.094042763348723302e+00 1.244167576032987332e+00 6.520433688519101656e-01 2.730820965190521221e+01
2.759265166615600950e+00 7.846394402788943179e-01 1.507705281049142920e+00 1.900857382331012602e+01
-1.632375887254962743e+00 -4.525887413956033306e-02 1.249492936537309085e+00 2.648854628162577285e+01
8.463248348086271911e-01 8.368377730383190771e-01 2.364018992102618455e+00 2.115541451609356614e+02
-2.873070365289845274e+00 -8.019105594188651320e-01 1.623635705368710269e+00 9.487479586880006366e+01
-1.887090548453900674e+00 -6.958009197931330769e-01 5.798984151011407739e+00 5.791511900772043475e+01
-2.566219823922809340e+00 -1.078156431382196301e+00 9.534797766652265416e-01 6.099216972182210128e+01
1.823662391594280896e+00 1.029471557049211894e+00 2.349713112804138193e-01 7.883201807616083023e+00
-7.768922455828413121e-01 4.165651033971105033e-01 1.599902653148363330e+00 4.893192451398131304e+00
1.797368891094304422e+00 3.253487185074814547e-02 9.470360016373980949e-01 1.733601481383985510e+00
2.776932953434649853e+00 9.994048360836201850e-01 4.471665659774165524e-01 6.224824512520579134e+01
-9.690870875063780643e-01 3.447552332642849771e-01 1.933569521923707235e+00 7.309143339306698017e+00
-1.972224411916332798e+00 5.083810354104933982e-01 1.810174697282624035e+00 4.839954140287887441e+01
1.494092540624745613e+00 1.526445887356103759e+00 3.889786284906870062e+00 4.621864557078252034e+01
1.740963203896700895e+00 -1.319766097661747795e+00 6.461950448819312465e-01 6.738851370909999616e+01
9.575253176862609517e-02 5.156454693506948850e-01 2.987220427145109714e+00 3.204075790982692240e+01
-2.806194317294455898e-01 -6.852278276111897215e-01 7.807113171126454088e-01 7.338133893686183740e+01
2.156608567737646531e+00 1.008210707721793442e+00 8.493811597312022954e+00 3.640054227488614913e+01
